people,img_id,Layer,X,Y,GrayValue
ypz,frame_010887,15,249,287,115.68
ypz,frame_010877,0,248,286,246.92
ypz,frame_010877,1,248,286,242.32
ypz,frame_010877,2,248,286,100.4
ypz,frame_010877,3,248,286,118.36
ypz,frame_010877,4,248,286,252.56
ypz,frame_010877,5,248,286,192.36
ypz,frame_010877,6,248,286,87.12
ypz,frame_010877,7,248,286,106.44
ypz,frame_010877,8,248,286,252.0
ypz,frame_010877,9,248,286,191.0
ypz,frame_010877,10,248,286,85.96
ypz,frame_010877,11,248,286,105.88
ypz,frame_010877,12,248,286,243.96
ypz,frame_010877,13,248,286,238.0
ypz,frame_010877,14,248,286,97.32
ypz,frame_010877,15,248,286,114.92
ypz,frame_010867,0,248,287,249.52
ypz,frame_010867,1,248,287,235.72
ypz,frame_010867,2,248,287,94.72
ypz,frame_010867,3,248,287,114.24
ypz,frame_010867,4,248,287,252.12
ypz,frame_010867,5,248,287,183.88
ypz,frame_010867,6,248,287,82.24
ypz,frame_010867,7,248,287,104.32
ypz,frame_010867,8,248,287,252.72
ypz,frame_010867,9,248,287,183.48
ypz,frame_010867,10,248,287,82.48
ypz,frame_010867,11,248,287,102.4
ypz,frame_010867,12,248,287,246.68
ypz,frame_010867,13,248,287,232.08
ypz,frame_010867,14,248,287,90.0
ypz,frame_010867,15,248,287,110.48
ypz,frame_010857,0,248,286,250.12
ypz,frame_010857,1,248,286,239.72
ypz,frame_010857,2,248,286,97.92
ypz,frame_010857,3,248,286,118.48
ypz,frame_010857,4,248,286,251.6
ypz,frame_010857,5,248,286,188.76
ypz,frame_010857,6,248,286,82.88
ypz,frame_010857,7,248,286,107.24
ypz,frame_010857,8,248,286,251.76
ypz,frame_010857,9,248,286,189.24
ypz,frame_010857,10,248,286,82.0
ypz,frame_010857,11,248,286,106.08
ypz,frame_010857,12,248,286,247.92
ypz,frame_010857,13,248,286,237.52
ypz,frame_010857,14,248,286,94.6
ypz,frame_010857,15,248,286,114.76
ypz,frame_010847,0,248,288,244.76
ypz,frame_010847,1,248,288,233.32
ypz,frame_010847,2,248,288,90.24
ypz,frame_010847,3,248,288,112.16
ypz,frame_010847,4,248,288,251.16
ypz,frame_010847,5,248,288,179.92
ypz,frame_010847,6,248,288,79.96
ypz,frame_010847,7,248,288,102.28
ypz,frame_010847,8,248,288,250.92
ypz,frame_010847,9,248,288,178.44
ypz,frame_010847,10,248,288,79.32
ypz,frame_010847,11,248,288,100.12
ypz,frame_010847,12,248,288,243.32
ypz,frame_010847,13,248,288,229.4
ypz,frame_010847,14,248,288,88.36
ypz,frame_010847,15,248,288,109.56
ypz,frame_010837,0,248,287,245.64
ypz,frame_010837,1,248,287,236.36
ypz,frame_010837,2,248,287,93.32
ypz,frame_010837,3,248,287,114.72
ypz,frame_010837,4,248,287,251.72
ypz,frame_010837,5,248,287,184.56
ypz,frame_010837,6,248,287,83.12
ypz,frame_010837,7,248,287,104.72
ypz,frame_010837,8,248,287,251.6
ypz,frame_010837,9,248,287,183.68
ypz,frame_010837,10,248,287,82.08
ypz,frame_010837,11,248,287,102.52
ypz,frame_010837,12,248,287,243.96
ypz,frame_010837,13,248,287,232.44
ypz,frame_010837,14,248,287,91.68
ypz,frame_010837,15,248,287,112.12
ypz,frame_010827,0,246,287,246.88
ypz,frame_010827,1,246,287,223.16
ypz,frame_010827,2,246,287,82.88
ypz,frame_010827,3,246,287,124.44
ypz,frame_010827,4,246,287,247.52
ypz,frame_010827,5,246,287,159.08
ypz,frame_010827,6,246,287,69.24
ypz,frame_010827,7,246,287,93.8
ypz,frame_010827,8,246,287,252.0
ypz,frame_010827,9,246,287,161.4
ypz,frame_010827,10,246,287,71.36
ypz,frame_010827,11,246,287,89.08
ypz,frame_010827,12,246,287,246.88
ypz,frame_010827,13,246,287,206.92
ypz,frame_010827,14,246,287,76.48
ypz,frame_010827,15,246,287,98.08
ypz,frame_010817,0,248,286,247.88
ypz,frame_010817,1,248,286,240.68
ypz,frame_010817,2,248,286,98.56
ypz,frame_010817,3,248,286,120.0
ypz,frame_010817,4,248,286,252.72
ypz,frame_010817,5,248,286,189.64
ypz,frame_010817,6,248,286,81.68
ypz,frame_010817,7,248,286,109.32
ypz,frame_010817,8,248,286,252.12
ypz,frame_010817,9,248,286,189.92
ypz,frame_010817,10,248,286,81.28
ypz,frame_010817,11,248,286,107.04
ypz,frame_010817,12,248,286,246.4
ypz,frame_010817,13,248,286,238.0
ypz,frame_010817,14,248,286,95.32
ypz,frame_010817,15,248,286,117.8
ypz,frame_010807,0,247,286,248.68
ypz,frame_010807,1,247,286,234.32
ypz,frame_010807,2,247,286,93.32
ypz,frame_010807,3,247,286,122.72
ypz,frame_010807,4,247,286,250.0
ypz,frame_010807,5,247,286,181.16
ypz,frame_010807,6,247,286,77.48
ypz,frame_010807,7,247,286,105.48
ypz,frame_010807,8,247,286,251.76
ypz,frame_010807,9,247,286,179.56
ypz,frame_010807,10,247,286,78.16
ypz,frame_010807,11,247,286,101.24
ypz,frame_010807,12,247,286,246.96
ypz,frame_010807,13,247,286,224.84
ypz,frame_010807,14,247,286,88.12
ypz,frame_010807,15,247,286,111.4
ypz,frame_010787,0,250,289,248.52
ypz,frame_010787,1,250,289,242.96
ypz,frame_010787,2,250,289,95.32
ypz,frame_010787,3,250,289,111.76
ypz,frame_010787,4,250,289,253.44
ypz,frame_010787,5,250,289,190.64
ypz,frame_010787,6,250,289,83.36
ypz,frame_010787,7,250,289,101.88
ypz,frame_010787,8,250,289,253.28
ypz,frame_010787,9,250,289,188.56
ypz,frame_010787,10,250,289,81.68
ypz,frame_010787,11,250,289,101.52
ypz,frame_010787,12,250,289,248.08
ypz,frame_010787,13,250,289,240.36
ypz,frame_010787,14,250,289,93.4
ypz,frame_010787,15,250,289,111.0
ypz,frame_010767,0,249,289,249.04
ypz,frame_010767,1,249,289,238.36
ypz,frame_010767,2,249,289,92.72
ypz,frame_010767,3,249,289,112.2
ypz,frame_010767,4,249,289,252.96
ypz,frame_010767,5,249,289,184.64
ypz,frame_010767,6,249,289,83.28
ypz,frame_010767,7,249,289,102.92
ypz,frame_010767,8,249,289,253.2
ypz,frame_010767,9,249,289,182.76
ypz,frame_010767,10,249,289,82.6
ypz,frame_010767,11,249,289,102.08
ypz,frame_010767,12,249,289,247.52
ypz,frame_010767,13,249,289,234.52
ypz,frame_010767,14,249,289,91.76
ypz,frame_010767,15,249,289,108.28
ypz,frame_010747,0,248,287,247.16
ypz,frame_010747,1,248,287,236.68
ypz,frame_010747,2,248,287,94.08
ypz,frame_010747,3,248,287,116.56
ypz,frame_010747,4,248,287,253.96
ypz,frame_010747,5,248,287,185.76
ypz,frame_010747,6,248,287,82.44
ypz,frame_010747,7,248,287,105.08
ypz,frame_010747,8,248,287,253.6
ypz,frame_010747,9,248,287,184.4
ypz,frame_010747,10,248,287,82.08
ypz,frame_010747,11,248,287,104.08
ypz,frame_010747,12,248,287,246.36
ypz,frame_010747,13,248,287,233.28
ypz,frame_010747,14,248,287,92.08
ypz,frame_010747,15,248,287,113.12
ypz,frame_010727,0,248,287,247.96
ypz,frame_010727,1,248,287,236.76
ypz,frame_010727,2,248,287,91.88
ypz,frame_010727,3,248,287,117.52
ypz,frame_010727,4,248,287,252.76
ypz,frame_010727,5,248,287,184.08
ypz,frame_010727,6,248,287,80.52
ypz,frame_010727,7,248,287,106.64
ypz,frame_010727,8,248,287,252.12
ypz,frame_010727,9,248,287,184.88
ypz,frame_010727,10,248,287,80.56
ypz,frame_010727,11,248,287,104.4
ypz,frame_010727,12,248,287,246.92
ypz,frame_010727,13,248,287,231.2
ypz,frame_010727,14,248,287,88.6
ypz,frame_010727,15,248,287,113.2
ypz,frame_010707,0,247,287,247.4
ypz,frame_010707,1,247,287,227.84
ypz,frame_010707,2,247,287,90.6
ypz,frame_010707,3,247,287,118.44
ypz,frame_010707,4,247,287,248.36
ypz,frame_010707,5,247,287,173.04
ypz,frame_010707,6,247,287,77.6
ypz,frame_010707,7,247,287,100.56
ypz,frame_010707,8,247,287,250.2
ypz,frame_010707,9,247,287,170.08
ypz,frame_010707,10,247,287,79.28
ypz,frame_010707,11,247,287,95.8
ypz,frame_010707,12,247,287,247.32
ypz,frame_010707,13,247,287,217.96
ypz,frame_010707,14,247,287,88.84
ypz,frame_010707,15,247,287,107.16
ypz,frame_010687,0,248,287,245.76
ypz,frame_010687,1,248,287,236.28
ypz,frame_010687,2,248,287,96.04
ypz,frame_010687,3,248,287,114.6
ypz,frame_010687,4,248,287,252.64
ypz,frame_010687,5,248,287,185.08
ypz,frame_010687,6,248,287,82.64
ypz,frame_010687,7,248,287,103.28
ypz,frame_010687,8,248,287,251.28
ypz,frame_010687,9,248,287,185.16
ypz,frame_010687,10,248,287,82.52
ypz,frame_010687,11,248,287,101.76
ypz,frame_010687,12,248,287,245.76
ypz,frame_010687,13,248,287,232.68
ypz,frame_010687,14,248,287,92.68
ypz,frame_010687,15,248,287,112.0
ypz,frame_010667,0,247,287,247.4
ypz,frame_010667,1,247,287,231.92
ypz,frame_010667,2,247,287,90.6
ypz,frame_010667,3,247,287,118.92
ypz,frame_010667,4,247,287,249.88
ypz,frame_010667,5,247,287,175.16
ypz,frame_010667,6,247,287,77.36
ypz,frame_010667,7,247,287,99.96
ypz,frame_010667,8,247,287,252.28
ypz,frame_010667,9,247,287,174.92
ypz,frame_010667,10,247,287,80.2
ypz,frame_010667,11,247,287,96.0
ypz,frame_010667,12,247,287,246.16
ypz,frame_010667,13,247,287,219.04
ypz,frame_010667,14,247,287,87.32
ypz,frame_010667,15,247,287,105.36
ypz,frame_010647,0,247,286,246.48
ypz,frame_010647,1,247,286,237.04
ypz,frame_010647,2,247,286,92.6
ypz,frame_010647,3,247,286,124.88
ypz,frame_010647,4,247,286,248.24
ypz,frame_010647,5,247,286,184.12
ypz,frame_010647,6,247,286,79.8
ypz,frame_010647,7,247,286,105.64
ypz,frame_010647,8,247,286,251.24
ypz,frame_010647,9,247,286,181.52
ypz,frame_010647,10,247,286,83.28
ypz,frame_010647,11,247,286,104.04
ypz,frame_010647,12,247,286,245.08
ypz,frame_010647,13,247,286,223.64
ypz,frame_010647,14,247,286,90.32
ypz,frame_010647,15,247,286,111.68
ypz,frame_010627,0,248,286,247.88
ypz,frame_010627,1,248,286,240.44
ypz,frame_010627,2,248,286,97.2
ypz,frame_010627,3,248,286,119.84
ypz,frame_010627,4,248,286,251.6
ypz,frame_010627,5,248,286,191.92
ypz,frame_010627,6,248,286,82.92
ypz,frame_010627,7,248,286,108.96
ypz,frame_010627,8,248,286,251.48
ypz,frame_010627,9,248,286,190.28
ypz,frame_010627,10,248,286,83.04
ypz,frame_010627,11,248,286,108.72
ypz,frame_010627,12,248,286,246.92
ypz,frame_010627,13,248,286,238.88
ypz,frame_010627,14,248,286,96.0
ypz,frame_010627,15,248,286,117.4
ypz,frame_010607,0,249,287,247.96
ypz,frame_010607,1,249,287,246.2
ypz,frame_010607,2,249,287,97.4
ypz,frame_010607,3,249,287,119.56
ypz,frame_010607,4,249,287,253.84
ypz,frame_010607,5,249,287,194.44
ypz,frame_010607,6,249,287,85.8
ypz,frame_010607,7,249,287,107.68
ypz,frame_010607,8,249,287,252.56
ypz,frame_010607,9,249,287,193.44
ypz,frame_010607,10,249,287,84.92
ypz,frame_010607,11,249,287,107.24
ypz,frame_010607,12,249,287,248.6
ypz,frame_010607,13,249,287,243.0
ypz,frame_010607,14,249,287,96.32
ypz,frame_010607,15,249,287,117.48
ypz,frame_010507,0,250,289,246.96
ypz,frame_010507,1,250,289,243.36
ypz,frame_010507,2,250,289,95.24
ypz,frame_010507,3,250,289,113.08
ypz,frame_010507,4,250,289,253.92
ypz,frame_010507,5,250,289,190.68
ypz,frame_010507,6,250,289,83.84
ypz,frame_010507,7,250,289,104.04
ypz,frame_010507,8,250,289,253.56
ypz,frame_010507,9,250,289,189.68
ypz,frame_010507,10,250,289,85.96
ypz,frame_010507,11,250,289,102.0
ypz,frame_010507,12,250,289,248.04
ypz,frame_010507,13,250,289,239.08
ypz,frame_010507,14,250,289,95.24
ypz,frame_010507,15,250,289,112.24
ypz,frame_010407,0,248,288,246.72
ypz,frame_010407,1,248,288,235.84
ypz,frame_010407,2,248,288,91.04
ypz,frame_010407,3,248,288,112.36
ypz,frame_010407,4,248,288,253.0
ypz,frame_010407,5,248,288,182.12
ypz,frame_010407,6,248,288,82.64
ypz,frame_010407,7,248,288,102.88
ypz,frame_010407,8,248,288,252.16
ypz,frame_010407,9,248,288,180.68
ypz,frame_010407,10,248,288,80.84
ypz,frame_010407,11,248,288,101.52
ypz,frame_010407,12,248,288,246.08
ypz,frame_010407,13,248,288,231.36
ypz,frame_010407,14,248,288,89.84
ypz,frame_010407,15,248,288,109.64
ypz,frame_010307,0,247,289,249.24
ypz,frame_010307,1,247,289,222.28
ypz,frame_010307,2,247,289,88.28
ypz,frame_010307,3,247,289,121.56
ypz,frame_010307,4,247,289,247.04
ypz,frame_010307,5,247,289,166.32
ypz,frame_010307,6,247,289,70.76
ypz,frame_010307,7,247,289,96.44
ypz,frame_010307,8,247,289,251.64
ypz,frame_010307,9,247,289,165.4
ypz,frame_010307,10,247,289,73.44
ypz,frame_010307,11,247,289,91.4
ypz,frame_010307,12,247,289,248.16
ypz,frame_010307,13,247,289,208.8
ypz,frame_010307,14,247,289,79.08
ypz,frame_010307,15,247,289,102.16
ypz,frame_010207,0,248,288,248.72
ypz,frame_010207,1,248,288,230.16
ypz,frame_010207,2,248,288,87.52
ypz,frame_010207,3,248,288,113.24
ypz,frame_010207,4,248,288,252.44
ypz,frame_010207,5,248,288,176.04
ypz,frame_010207,6,248,288,75.52
ypz,frame_010207,7,248,288,100.28
ypz,frame_010207,8,248,288,252.04
ypz,frame_010207,9,248,288,187.96
ypz,frame_010207,10,248,288,79.2
ypz,frame_010207,11,248,288,100.56
ypz,frame_010207,12,248,288,245.96
ypz,frame_010207,13,248,288,234.2
ypz,frame_010207,14,248,288,89.32
ypz,frame_010207,15,248,288,109.96
ypz,frame_010107,0,247,287,248.6
ypz,frame_010107,1,247,287,229.48
ypz,frame_010107,2,247,287,92.32
ypz,frame_010107,3,247,287,120.8
ypz,frame_010107,4,247,287,250.24
ypz,frame_010107,5,247,287,175.44
ypz,frame_010107,6,247,287,78.96
ypz,frame_010107,7,247,287,103.56
ypz,frame_010107,8,247,287,251.8
ypz,frame_010107,9,247,287,175.52
ypz,frame_010107,10,247,287,78.64
ypz,frame_010107,11,247,287,101.16
ypz,frame_010107,12,247,287,247.12
ypz,frame_010107,13,247,287,222.6
ypz,frame_010107,14,247,287,88.2
ypz,frame_010107,15,247,287,111.72
ypz,frame_010007,0,248,286,248.92
ypz,frame_010007,1,248,286,242.04
ypz,frame_010007,2,248,286,96.88
ypz,frame_010007,3,248,286,117.16
ypz,frame_010007,4,248,286,253.32
ypz,frame_010007,5,248,286,192.92
ypz,frame_010007,6,248,286,83.88
ypz,frame_010007,7,248,286,107.2
ypz,frame_010007,8,248,286,252.88
ypz,frame_010007,9,248,286,192.8
ypz,frame_010007,10,248,286,83.2
ypz,frame_010007,11,248,286,107.2
ypz,frame_010007,12,248,286,248.6
ypz,frame_010007,13,248,286,241.28
ypz,frame_010007,14,248,286,96.4
ypz,frame_010007,15,248,286,116.12
ypz,frame_009977,0,248,287,245.12
ypz,frame_009977,1,248,287,239.92
ypz,frame_009977,2,248,287,94.92
ypz,frame_009977,3,248,287,116.44
ypz,frame_009977,4,248,287,251.4
ypz,frame_009977,5,248,287,187.4
ypz,frame_009977,6,248,287,83.08
ypz,frame_009977,7,248,287,104.92
ypz,frame_009977,8,248,287,250.64
ypz,frame_009977,9,248,287,187.04
ypz,frame_009977,10,248,287,82.48
ypz,frame_009977,11,248,287,104.88
ypz,frame_009977,12,248,287,245.0
ypz,frame_009977,13,248,287,237.52
ypz,frame_009977,14,248,287,92.48
ypz,frame_009977,15,248,287,114.4
ypz,frame_009987,0,246,287,249.6
ypz,frame_009987,1,246,287,220.84
ypz,frame_009987,2,246,287,82.68
ypz,frame_009987,3,246,287,125.48
ypz,frame_009987,4,246,287,246.96
ypz,frame_009987,5,246,287,163.16
ypz,frame_009987,6,246,287,68.32
ypz,frame_009987,7,246,287,95.84
ypz,frame_009987,8,246,287,250.08
ypz,frame_009987,9,246,287,164.04
ypz,frame_009987,10,246,287,71.24
ypz,frame_009987,11,246,287,89.96
ypz,frame_009987,12,246,287,249.24
ypz,frame_009987,13,246,287,208.76
ypz,frame_009987,14,246,287,79.08
ypz,frame_009987,15,246,287,103.52
ypz,frame_009977,0,247,287,245.76
ypz,frame_009977,1,247,287,231.52
ypz,frame_009977,2,247,287,93.48
ypz,frame_009977,3,247,287,120.0
ypz,frame_009977,4,247,287,249.16
ypz,frame_009977,5,247,287,177.92
ypz,frame_009977,6,247,287,78.76
ypz,frame_009977,7,247,287,101.36
ypz,frame_009977,8,247,287,251.08
ypz,frame_009977,9,247,287,177.04
ypz,frame_009977,10,247,287,79.4
ypz,frame_009977,11,247,287,98.0
ypz,frame_009977,12,247,287,246.4
ypz,frame_009977,13,247,287,224.0
ypz,frame_009977,14,247,287,89.92
ypz,frame_009977,15,247,287,108.4
ypz,frame_009967,0,248,287,248.56
ypz,frame_009967,1,248,287,239.72
ypz,frame_009967,2,248,287,96.12
ypz,frame_009967,3,248,287,117.76
ypz,frame_009967,4,248,287,252.72
ypz,frame_009967,5,248,287,186.04
ypz,frame_009967,6,248,287,84.2
ypz,frame_009967,7,248,287,104.88
ypz,frame_009967,8,248,287,252.4
ypz,frame_009967,9,248,287,185.08
ypz,frame_009967,10,248,287,83.28
ypz,frame_009967,11,248,287,103.44
ypz,frame_009967,12,248,287,246.96
ypz,frame_009967,13,248,287,236.48
ypz,frame_009967,14,248,287,93.92
ypz,frame_009967,15,248,287,115.12
ypz,frame_009957,0,247,285,248.0
ypz,frame_009957,1,247,285,237.32
ypz,frame_009957,2,247,285,98.28
ypz,frame_009957,3,247,285,122.8
ypz,frame_009957,4,247,285,250.24
ypz,frame_009957,5,247,285,192.6
ypz,frame_009957,6,247,285,85.48
ypz,frame_009957,7,247,285,108.16
ypz,frame_009957,8,247,285,251.12
ypz,frame_009957,9,247,285,191.04
ypz,frame_009957,10,247,285,85.48
ypz,frame_009957,11,247,285,104.96
ypz,frame_009957,12,247,285,248.24
ypz,frame_009957,13,247,285,233.64
ypz,frame_009957,14,247,285,96.64
ypz,frame_009957,15,247,285,117.0
ypz,frame_009947,0,248,287,246.48
ypz,frame_009947,1,248,287,238.68
ypz,frame_009947,2,248,287,94.48
ypz,frame_009947,3,248,287,116.16
ypz,frame_009947,4,248,287,252.8
ypz,frame_009947,5,248,287,186.6
ypz,frame_009947,6,248,287,83.2
ypz,frame_009947,7,248,287,105.4
ypz,frame_009947,8,248,287,251.44
ypz,frame_009947,9,248,287,185.2
ypz,frame_009947,10,248,287,82.6
ypz,frame_009947,11,248,287,104.44
ypz,frame_009947,12,248,287,245.64
ypz,frame_009947,13,248,287,236.0
ypz,frame_009947,14,248,287,92.2
ypz,frame_009947,15,248,287,113.2
ypz,frame_009937,0,249,286,246.92
ypz,frame_009937,1,249,286,246.12
ypz,frame_009937,2,249,286,102.64
ypz,frame_009937,3,249,286,123.32
ypz,frame_009937,4,249,286,252.84
ypz,frame_009937,5,249,286,199.16
ypz,frame_009937,6,249,286,89.2
ypz,frame_009937,7,249,286,112.32
ypz,frame_009937,8,249,286,252.12
ypz,frame_009937,9,249,286,197.76
ypz,frame_009937,10,249,286,88.6
ypz,frame_009937,11,249,286,111.32
ypz,frame_009937,12,249,286,245.88
ypz,frame_009937,13,249,286,245.12
ypz,frame_009937,14,249,286,101.16
ypz,frame_009937,15,249,286,121.72
ypz,frame_009927,0,246,286,250.0
ypz,frame_009927,1,246,286,226.92
ypz,frame_009927,2,246,286,88.16
ypz,frame_009927,3,246,286,123.16
ypz,frame_009927,4,246,286,248.2
ypz,frame_009927,5,246,286,167.56
ypz,frame_009927,6,246,286,71.68
ypz,frame_009927,7,246,286,97.68
ypz,frame_009927,8,246,286,252.36
ypz,frame_009927,9,246,286,167.0
ypz,frame_009927,10,246,286,74.88
ypz,frame_009927,11,246,286,93.0
ypz,frame_009927,12,246,286,247.88
ypz,frame_009927,13,246,286,213.96
ypz,frame_009927,14,246,286,81.52
ypz,frame_009927,15,246,286,104.28
ypz,frame_009917,0,248,288,249.32
ypz,frame_009917,1,248,288,236.92
ypz,frame_009917,2,248,288,93.84
ypz,frame_009917,3,248,288,117.08
ypz,frame_009917,4,248,288,252.52
ypz,frame_009917,5,248,288,183.6
ypz,frame_009917,6,248,288,82.56
ypz,frame_009917,7,248,288,104.84
ypz,frame_009917,8,248,288,252.0
ypz,frame_009917,9,248,288,183.28
ypz,frame_009917,10,248,288,80.68
ypz,frame_009917,11,248,288,103.68
ypz,frame_009917,12,248,288,247.36
ypz,frame_009917,13,248,288,234.56
ypz,frame_009917,14,248,288,91.72
ypz,frame_009917,15,248,288,114.32
ypz,frame_009907,0,250,290,250.16
ypz,frame_009907,1,250,290,241.24
ypz,frame_009907,2,250,290,93.4
ypz,frame_009907,3,250,290,113.08
ypz,frame_009907,4,250,290,254.12
ypz,frame_009907,5,250,290,189.56
ypz,frame_009907,6,250,290,81.96
ypz,frame_009907,7,250,290,102.12
ypz,frame_009907,8,250,290,253.36
ypz,frame_009907,9,250,290,185.6
ypz,frame_009907,10,250,290,80.28
ypz,frame_009907,11,250,290,99.04
ypz,frame_009907,12,250,290,246.76
ypz,frame_009907,13,250,290,234.52
ypz,frame_009907,14,250,290,89.84
ypz,frame_009907,15,250,290,107.12
ypz,frame_009807,0,250,287,247.32
ypz,frame_009807,1,250,287,248.16
ypz,frame_009807,2,250,287,102.08
ypz,frame_009807,3,250,287,121.48
ypz,frame_009807,4,250,287,252.16
ypz,frame_009807,5,250,287,200.24
ypz,frame_009807,6,250,287,88.48
ypz,frame_009807,7,250,287,109.24
ypz,frame_009807,8,250,287,252.32
ypz,frame_009807,9,250,287,198.92
ypz,frame_009807,10,250,287,87.76
ypz,frame_009807,11,250,287,109.04
ypz,frame_009807,12,250,287,245.48
ypz,frame_009807,13,250,287,246.8
ypz,frame_009807,14,250,287,99.52
ypz,frame_009807,15,250,287,119.48
ypz,frame_009707,0,249,288,250.52
ypz,frame_009707,1,249,288,249.08
ypz,frame_009707,2,249,288,101.64
ypz,frame_009707,3,249,288,120.12
ypz,frame_009707,4,249,288,253.48
ypz,frame_009707,5,249,288,198.6
ypz,frame_009707,6,249,288,86.28
ypz,frame_009707,7,249,288,109.64
ypz,frame_009707,8,249,288,252.16
ypz,frame_009707,9,249,288,198.96
ypz,frame_009707,10,249,288,85.04
ypz,frame_009707,11,249,288,107.0
ypz,frame_009707,12,249,288,248.64
ypz,frame_009707,13,249,288,245.52
ypz,frame_009707,14,249,288,97.72
ypz,frame_009707,15,249,288,118.2
ypz,frame_009607,0,247,287,249.76
ypz,frame_009607,1,247,287,231.12
ypz,frame_009607,2,247,287,92.2
ypz,frame_009607,3,247,287,120.48
ypz,frame_009607,4,247,287,251.8
ypz,frame_009607,5,247,287,177.8
ypz,frame_009607,6,247,287,79.04
ypz,frame_009607,7,247,287,105.2
ypz,frame_009607,8,247,287,252.12
ypz,frame_009607,9,247,287,176.04
ypz,frame_009607,10,247,287,79.4
ypz,frame_009607,11,247,287,99.0
ypz,frame_009607,12,247,287,250.52
ypz,frame_009607,13,247,287,224.56
ypz,frame_009607,14,247,287,90.72
ypz,frame_009607,15,247,287,111.36
ypz,frame_009507,0,247,287,250.52
ypz,frame_009507,1,247,287,233.64
ypz,frame_009507,2,247,287,92.64
ypz,frame_009507,3,247,287,120.88
ypz,frame_009507,4,247,287,249.12
ypz,frame_009507,5,247,287,179.52
ypz,frame_009507,6,247,287,79.2
ypz,frame_009507,7,247,287,105.32
ypz,frame_009507,8,247,287,251.4
ypz,frame_009507,9,247,287,178.96
ypz,frame_009507,10,247,287,81.8
ypz,frame_009507,11,247,287,103.16
ypz,frame_009507,12,247,287,248.4
ypz,frame_009507,13,247,287,224.84
ypz,frame_009507,14,247,287,90.68
ypz,frame_009507,15,247,287,112.88
ypz,frame_009407,0,249,291,246.64
ypz,frame_009407,1,249,291,231.36
ypz,frame_009407,2,249,291,90.08
ypz,frame_009407,3,249,291,117.64
ypz,frame_009407,4,249,291,250.16
ypz,frame_009407,5,249,291,176.88
ypz,frame_009407,6,249,291,75.16
ypz,frame_009407,7,249,291,100.68
ypz,frame_009407,8,249,291,252.52
ypz,frame_009407,9,249,291,171.84
ypz,frame_009407,10,249,291,74.36
ypz,frame_009407,11,249,291,96.96
ypz,frame_009407,12,249,291,246.56
ypz,frame_009407,13,249,291,216.16
ypz,frame_009407,14,249,291,83.04
ypz,frame_009407,15,249,291,105.6
ypz,frame_009307,0,252,289,249.16
ypz,frame_009307,1,252,289,244.92
ypz,frame_009307,2,252,289,99.24
ypz,frame_009307,3,252,289,117.64
ypz,frame_009307,4,252,289,254.44
ypz,frame_009307,5,252,289,196.56
ypz,frame_009307,6,252,289,88.48
ypz,frame_009307,7,252,289,105.84
ypz,frame_009307,8,252,289,253.76
ypz,frame_009307,9,252,289,198.6
ypz,frame_009307,10,252,289,83.96
ypz,frame_009307,11,252,289,106.76
ypz,frame_009307,12,252,289,250.08
ypz,frame_009307,13,252,289,243.08
ypz,frame_009307,14,252,289,97.88
ypz,frame_009307,15,252,289,114.28
ypz,frame_009207,0,256,289,250.04
ypz,frame_009207,1,256,289,247.4
ypz,frame_009207,2,256,289,98.84
ypz,frame_009207,3,256,289,114.96
ypz,frame_009207,4,256,289,253.64
ypz,frame_009207,5,256,289,201.8
ypz,frame_009207,6,256,289,83.36
ypz,frame_009207,7,256,289,106.8
ypz,frame_009207,8,256,289,253.8
ypz,frame_009207,9,256,289,200.2
ypz,frame_009207,10,256,289,84.0
ypz,frame_009207,11,256,289,105.6
ypz,frame_009207,12,256,289,250.24
ypz,frame_009207,13,256,289,245.64
ypz,frame_009207,14,256,289,96.36
ypz,frame_009207,15,256,289,115.72
ypz,frame_009007,0,255,289,246.6
ypz,frame_009007,1,255,289,248.0
ypz,frame_009007,2,255,289,94.6
ypz,frame_009007,3,255,289,114.52
ypz,frame_009007,4,255,289,253.48
ypz,frame_009007,5,255,289,195.84
ypz,frame_009007,6,255,289,82.2
ypz,frame_009007,7,255,289,105.48
ypz,frame_009007,8,255,289,253.2
ypz,frame_009007,9,255,289,194.8
ypz,frame_009007,10,255,289,82.4
ypz,frame_009007,11,255,289,103.16
ypz,frame_009007,12,255,289,246.52
ypz,frame_009007,13,255,289,244.68
ypz,frame_009007,14,255,289,92.0
ypz,frame_009007,15,255,289,114.2
ypz,frame_008907,0,254,289,250.24
ypz,frame_008907,1,254,289,248.92
ypz,frame_008907,2,254,289,105.0
ypz,frame_008907,3,254,289,123.08
ypz,frame_008907,4,254,289,251.44
ypz,frame_008907,5,254,289,207.72
ypz,frame_008907,6,254,289,90.0
ypz,frame_008907,7,254,289,112.4
ypz,frame_008907,8,254,289,252.68
ypz,frame_008907,9,254,289,207.96
ypz,frame_008907,10,254,289,90.0
ypz,frame_008907,11,254,289,112.28
ypz,frame_008907,12,254,289,248.68
ypz,frame_008907,13,254,289,246.92
ypz,frame_008907,14,254,289,102.52
ypz,frame_008907,15,254,289,120.72
ypz,frame_008807,0,253,288,249.2
ypz,frame_008807,1,253,288,249.92
ypz,frame_008807,2,253,288,110.76
ypz,frame_008807,3,253,288,130.96
ypz,frame_008807,4,253,288,250.44
ypz,frame_008807,5,253,288,215.36
ypz,frame_008807,6,253,288,95.64
ypz,frame_008807,7,253,288,121.36
ypz,frame_008807,8,253,288,249.52
